10300,100203,ทั้งแขวง(ยกเว้น ภายในพระราชวังดุสิต ใช้รหัส 10303),สวนจิตรลดา,ดุสิต,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10303,100203,เฉพาะภายในพระราชวังดุสิต,สวนจิตรลดา,ดุสิต,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,101701,,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,101702,,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,101704,,สามเสนนอก,ห้วยขวาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,104504,"เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 88 ถึง ลาดพร้าว 128 และถนนรามคำแหง ซอย 9, 21, 39, 43/1, 53, 65 และถนนศรีวรา (ทาวน์อินทาวน์) และ ถนนอินทราภรณ์",พลับพลา,วังทองหลาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,104503,เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 79 ถึง ลาดพร้าว 101,คลองเจ้าคุณสิงห์,วังทองหลาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,104502,เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 45/1 ถึง ลาดพร้าว 71,สะพานสอง,วังทองหลาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10310,104501,เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 48/1 ถึง ลาดพร้าว 84,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10330,100701,,รองเมือง,ปทุมวัน,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10330,100703,,ปทุมวัน,ปทุมวัน,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10330,100704,,ลุมพินี,ปทุมวัน,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10330,100702,"ทั้งแขวง ยกเว้น:อาคารวิทยุคอมเพล็กซ์, บ้านปทุมวัน, ปทุมวันรีสอร์ท และ ธนาคารไทยพาณิชย์สาขาชิดลม ใช้รหัส 10400ศาลแขวงปทุมวัน ใช้รหัส 10500อาคารเพลินจิตเซนเตอร์ ใช้รหัส 10110อาคารลุมพินีทาวเวอร์ ใช้รหัส 10120",วังใหม่,ปทุมวัน,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,102601,,ดินแดง,ดินแดง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,103704,,มักกะสัน,ราชเทวี,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,103703,,ถนนเพชรบุรี,ราชเทวี,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,103702,,ถนนพญาไท,ราชเทวี,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,103701,,ทุ่งพญาไท,ราชเทวี,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,102602,,รัชดาภิเษก,ดินแดง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
